1 Periodo,2 CUO,3 Numero correlativo del asiento,4 Codigo de la cuenta contable,5 Codigo de Unidad de Operación,6 Centro de Costo,7 Tipo de Moneda de Origen,8 Tipo de documento de identidad del emisor,9 Numero de documento de identidad del emisor,10 Tipo de Comprobante,11 Numero de Serie del comprobante de Pago,12 Numero de compronbante de pago,13 Fecha Contable,14 Fecha de Vencimiento,15 Fecha de la operación o emision,16 Glosa o descripcion de la naturaleza de la operacion registrada de ser el caso,17 Glosa referencial  de ser el caso,18 Movimientos del Debe,19 Movimiento del Haber,20 Dato Estructurado,21 Indica el estado de la operacion,
20240100,67501,M675011,7032111,1,1357,PEN,,,01,F001,56209,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,4898.09,140100&20240100&67501&M67501,1,
20240100,67502,M675021,7032111,1,1355,PEN,,,01,F001,56210,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO SRC - I TRIMESTRE 2024,Factura de venta,0.00,11254.68,140100&20240100&67502&M67502,1,
20240100,67503,M675031,7032111,1,1357,PEN,,,01,F001,56211,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,284.34,140100&20240100&67503&M67503,1,
20240100,67505,M675051,7032111,1,1357,PEN,,,01,F001,56212,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,4708.53,140100&20240100&67505&M67505,1,
20240100,67506,M675061,7032111,1,1357,PEN,,,01,F001,56213,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,473.90,140100&20240100&67506&M67506,1,
20240100,67507,M675071,7032111,1,1357,PEN,,,01,F001,56214,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,473.90,140100&20240100&67507&M67507,1,
20240100,67508,M675081,7032111,1,1357,PEN,,,01,F001,56216,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,1516.47,140100&20240100&67508&M67508,1,
20240100,67509,M675091,7032111,1,1357,PEN,,,01,F001,56217,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,4708.53,140100&20240100&67509&M67509,1,
20240100,67510,M675101,7032111,1,1357,PEN,,,01,F001,56218,08/01/2024,23/01/2024,08/01/2024,PRESUPUESTO DCF - I TRIMESTRE 2024,Factura de venta,0.00,8689.26,140100&20240100&67510&M67510,1,
20240100,67589,M675891,7032111,1,1384,USD,,,01,F001,56220,09/01/2024,08/02/2024,09/01/2024,INSCRIPCIÓN REGULAR CORPORATIVA,Factura de venta,0.00,3272.72,140100&20240100&67589&M67589,1,
20240100,67860,M678601,7032111,1,1329,PEN,,,07,F001,2369,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS LIMA,Nota de crédito,245.02,0.00,140100&20240100&67860&M67860,1,
20240100,67863,M678631,7032111,1,1329,PEN,,,08,F001,82,08/01/2024,,08/01/2024,MANTENIMIENTO PREVENTIVO CCTV LIMA,Factura de venta,0.00,232.87,140100&20240100&67863&M67863,1,
20240100,67864,M678641,7032111,1,1329,PEN,,,07,F001,2370,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS LIMA,Nota de crédito,4227.52,0.00,140100&20240100&67864&M67864,1,
20240100,68077,M680771,7032111,1,1329,PEN,,,07,F001,2371,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ACCESO,Nota de crédito,771.94,0.00,140100&20240100&68077&M68077,1,
20240100,68082,M680821,7032111,1,1329,PEN,,,07,F001,2372,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO CCTV LIMA,Nota de crédito,3087.66,0.00,140100&20240100&68082&M68082,1,
20240100,68085,M680851,7032111,1,1329,PEN,,,07,F001,2373,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS PROVINCIA,Nota de crédito,2972.30,0.00,140100&20240100&68085&M68085,1,
20240100,68086,M680861,7032111,1,1329,PEN,,,07,F001,2374,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO CONTROL DE ACCESO PROVINCIA,Nota de crédito,594.53,0.00,140100&20240100&68086&M68086,1,
20240100,68092,M680921,7032111,1,1329,PEN,,,07,F001,2375,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO CCTV PROVINCIA,Nota de crédito,2377.92,0.00,140100&20240100&68092&M68092,1,
20240100,68108,M681081,7032111,1,1329,PEN,,,07,F001,2376,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS LIMA,Nota de crédito,468.84,0.00,140100&20240100&68108&M68108,1,
20240100,68111,M681111,7032111,1,1329,PEN,,,07,F001,2377,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS PROVINCIA,Nota de crédito,1501.64,0.00,140100&20240100&68111&M68111,1,
20240100,68112,M681121,7032111,1,1329,PEN,,,07,F001,2378,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS LIMA,Nota de crédito,310.68,0.00,140100&20240100&68112&M68112,1,
20240100,68125,M681251,7032111,1,1329,PEN,,,07,F001,2379,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS PROVINCIA,Nota de crédito,2144.50,0.00,140100&20240100&68125&M68125,1,
20240100,68231,M682311,7032111,1,1329,PEN,,,07,F001,2380,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS PROVINCIA,Nota de crédito,127.54,0.00,140100&20240100&68231&M68231,1,
20240100,68232,M682321,7032111,1,1329,PEN,,,07,F001,2381,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS PROVINCIA,Nota de crédito,270.54,0.00,140100&20240100&68232&M68232,1,
20240100,68233,M682331,7032111,1,1329,PEN,,,07,F001,2382,08/01/2024,08/01/2024,08/01/2024,MANTENIMIENTO PREVENTIVO ALARMAS PROVINCIA,Nota de crédito,329.28,0.00,140100&20240100&68233&M68233,1,
20240100,68242,M682421,7032111,1,1326,PEN,,,07,F001,2383,08/01/2024,08/01/2024,08/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Nota de crédito,7479.00,0.00,140100&20240100&68242&M68242,1,
20240100,68690,M686901,7032111,1,1330,PEN,,,01,F001,56215,08/01/2024,07/02/2024,08/01/2024,MANTENIMIENTO CORRECTIVO,Factura de venta,0.00,4559.01,140100&20240100&68690&M68690,1,
20240100,69037,M690371,7032111,1,1384,USD,,,07,F001,2384,09/01/2024,09/01/2024,09/01/2024,INSCRIPCIÓN REGULAR CORPORATIVA,Nota de crédito,835.34,0.00,140100&20240100&69037&M69037,1,
20240100,63583,M635830,1213101,1,1323,PEN,,,01,F001,56081,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,431.88,0.00,140100&20240100&63583&M63583,1,
20240100,63596,M635960,1213101,1,1326,PEN,,,01,F001,56109,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,10825.32,0.00,140100&20240100&63596&M63596,1,
20240100,63599,M635990,1213101,1,1326,PEN,,,01,F001,56110,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,7766.19,0.00,140100&20240100&63599&M63599,1,
20240100,63605,M636050,1213101,1,1323,PEN,,,01,F001,56102,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,1140.16,0.00,140100&20240100&63605&M63605,1,
20240100,63608,M636080,1213101,1,1326,PEN,,,01,F001,56111,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3105.85,0.00,140100&20240100&63608&M63608,1,
20240100,63611,M636110,1213101,1,1326,PEN,,,01,F001,56112,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1808.89,0.00,140100&20240100&63611&M63611,1,
20240100,63616,M636160,1213101,1,1326,PEN,,,01,F001,56113,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1356.15,0.00,140100&20240100&63616&M63616,1,
20240100,63620,M636200,1213101,1,1326,PEN,,,01,F001,56114,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3105.85,0.00,140100&20240100&63620&M63620,1,
20240100,63624,M636240,1213101,1,1326,PEN,,,01,F001,56115,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,4660.34,0.00,140100&20240100&63624&M63624,1,
20240100,63627,M636270,1213101,1,1326,PEN,,,01,F001,56116,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3105.85,0.00,140100&20240100&63627&M63627,1,
20240100,63634,M636340,1213101,1,1326,PEN,,,01,F001,56117,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,12426.53,0.00,140100&20240100&63634&M63634,1,
20240100,63636,M636360,1213101,1,1322,PEN,,,01,F001,56103,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,143.96,0.00,140100&20240100&63636&M63636,1,
20240100,63641,M636410,1213101,1,1326,PEN,,,01,F001,56118,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3105.85,0.00,140100&20240100&63641&M63641,1,
20240100,63643,M636430,1213101,1,1326,PEN,,,01,F001,56119,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3105.85,0.00,140100&20240100&63643&M63643,1,
20240100,63645,M636450,1213101,1,1326,PEN,,,01,F001,56120,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3105.85,0.00,140100&20240100&63645&M63645,1,
20240100,63648,M636480,1213101,1,1323,PEN,,,01,F001,56104,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,143.96,0.00,140100&20240100&63648&M63648,1,
20240100,63650,M636500,1213101,1,1323,PEN,,,01,F001,56082,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,431.88,0.00,140100&20240100&63650&M63650,1,
20240100,63651,M636510,1213101,1,1323,PEN,,,01,F001,56083,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,1885.73,0.00,140100&20240100&63651&M63651,1,
20240100,63653,M636530,1213101,1,1326,PEN,,,01,F001,56121,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1808.89,0.00,140100&20240100&63653&M63653,1,
20240100,63654,M636540,1213101,1,1326,PEN,,,01,F001,56122,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,15533.43,0.00,140100&20240100&63654&M63654,1,
20240100,63656,M636560,1213101,1,1323,PEN,,,01,F001,56084,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,1266.85,0.00,140100&20240100&63656&M63656,1,
20240100,63657,M636570,1213101,1,1326,PEN,,,01,F001,56123,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,7766.19,0.00,140100&20240100&63657&M63657,1,
20240100,63658,M636580,1213101,1,1326,PEN,,,01,F001,56124,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1808.89,0.00,140100&20240100&63658&M63658,1,
20240100,63660,M636600,1213101,1,1323,PEN,,,01,F001,56089,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,2457.89,0.00,140100&20240100&63660&M63660,1,
20240100,63661,M636610,1213101,1,1326,PEN,,,01,F001,56125,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,6742.33,0.00,140100&20240100&63661&M63661,1,
20240100,63662,M636620,1213101,1,1323,PEN,,,01,F001,56090,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,5094.39,0.00,140100&20240100&63662&M63662,1,
20240100,63663,M636630,1213101,1,1323,PEN,,,01,F001,56091,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,2917.90,0.00,140100&20240100&63663&M63663,1,
20240100,63666,M636660,1213101,1,1326,PEN,,,01,F001,56126,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1808.89,0.00,140100&20240100&63666&M63666,1,
20240100,63667,M636670,1213101,1,1323,PEN,,,01,F001,56092,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,8330.04,0.00,140100&20240100&63667&M63667,1,
20240100,63669,M636690,1213101,1,1323,PEN,,,01,F001,56093,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,19661.07,0.00,140100&20240100&63669&M63669,1,
20240100,63670,M636700,1213101,1,1326,PEN,,,01,F001,56136,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1808.89,0.00,140100&20240100&63670&M63670,1,
20240100,63671,M636710,1213101,1,1326,PEN,,,01,F001,56137,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,2586.65,0.00,140100&20240100&63671&M63671,1,
20240100,63672,M636720,1213101,1,1326,PEN,,,01,F001,56166,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,1038.40,0.00,140100&20240100&63672&M63672,1,
20240100,63675,M636750,1213101,1,1326,PEN,,,01,F001,56127,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,878.90,0.00,140100&20240100&63675&M63675,1,
20240100,63680,M636800,1213101,1,1326,PEN,,,01,F001,56128,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,878.90,0.00,140100&20240100&63680&M63680,1,
20240100,63682,M636820,1213101,1,1326,PEN,,,01,F001,56129,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,878.90,0.00,140100&20240100&63682&M63682,1,
20240100,63690,M636900,1213101,1,1323,PEN,,,01,F001,56094,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,38149.78,0.00,140100&20240100&63690&M63690,1,
20240100,63694,M636940,1213101,1,1326,PEN,,,01,F001,56131,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,878.90,0.00,140100&20240100&63694&M63694,1,
20240100,63695,M636950,1213101,1,1323,PEN,,,01,F001,56085,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,52501.50,0.00,140100&20240100&63695&M63695,1,
20240100,63697,M636970,1213101,1,1326,PEN,,,01,F001,56132,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,878.90,0.00,140100&20240100&63697&M63697,1,
20240100,63704,M637040,1213101,1,1323,PEN,,,01,F001,56095,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,63180.41,0.00,140100&20240100&63704&M63704,1,
20240100,63705,M637050,1213101,1,1326,PEN,,,01,F001,56134,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,878.90,0.00,140100&20240100&63705&M63705,1,
20240100,63707,M637070,1213101,1,1323,PEN,,,01,F001,56096,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,7680.01,0.00,140100&20240100&63707&M63707,1,
20240100,63739,M637390,1213101,1,1323,PEN,,,01,F001,56097,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,3571.06,0.00,140100&20240100&63739&M63739,1,
20240100,63741,M637410,1213101,1,1323,PEN,,,01,F001,56098,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,55396.56,0.00,140100&20240100&63741&M63741,1,
20240100,63743,M637430,1213101,1,1323,PEN,,,01,F001,56099,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,29984.84,0.00,140100&20240100&63743&M63743,1,
20240100,63766,M637660,1213101,1,1323,PEN,,,01,F001,56086,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,10412.04,0.00,140100&20240100&63766&M63766,1,
20240100,63770,M637700,1213101,1,1323,PEN,,,01,F001,56105,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,317.42,0.00,140100&20240100&63770&M63770,1,
20240100,63773,M637730,1213101,1,1322,PEN,,,01,F001,56106,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,3376.88,0.00,140100&20240100&63773&M63773,1,
20240100,63777,M637770,1213101,1,1323,PEN,,,01,F001,56219,09/01/2024,08/02/2024,09/01/2024,OC 1791003946  N° RECIBO 7133,Factura de venta,287.92,0.00,140100&20240100&63777&M63777,1,
20240100,63788,M637880,1213101,1,1323,PEN,,,01,F001,56087,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,640.74,0.00,140100&20240100&63788&M63788,1,
20240100,63789,M637890,1213101,1,1322,PEN,,,01,F001,56100,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,2108.99,0.00,140100&20240100&63789&M63789,1,
20240100,63792,M637920,1213101,1,1323,PEN,,,01,F001,56167,08/01/2024,07/02/2024,08/01/2024,ENERO 2024,Factura de venta,3095.47,0.00,140100&20240100&63792&M63792,1,
20240100,63793,M637930,1213101,1,1323,PEN,,,01,F001,56107,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,8259.43,0.00,140100&20240100&63793&M63793,1,
20240100,63796,M637960,1213101,1,1323,PEN,,,01,F001,56108,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,11365.29,0.00,140100&20240100&63796&M63796,1,
20240100,63798,M637980,1213101,1,1323,PEN,,,01,F001,56088,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,320.96,0.00,140100&20240100&63798&M63798,1,
20240100,63800,M638000,1213101,1,1322,PEN,,,01,F001,56101,05/01/2024,04/02/2024,05/01/2024,ENERO 2024,Factura de venta,10245.89,0.00,140100&20240100&63800&M63800,1,
20240100,64708,M647080,1213101,1,1314,PEN,,,01,F001,56320,09/01/2024,08/02/2024,09/01/2024,ENERO 2024,Factura de venta,4112.06,0.00,140100&20240100&64708&M64708,1,
20240100,64731,M647310,1213101,1,1329,PEN,,,01,F001,56145,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,413.32,0.00,140100&20240100&64731&M64731,1,
20240100,64732,M647320,1213101,1,1329,PEN,,,01,F001,56146,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,863.39,0.00,140100&20240100&64732&M64732,1,
20240100,64733,M647330,1213101,1,1329,PEN,,,01,F001,56147,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,275.51,0.00,140100&20240100&64733&M64733,1,
20240100,64734,M647340,1213101,1,1329,PEN,,,01,F001,56148,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,611.84,0.00,140100&20240100&64734&M64734,1,
20240100,64737,M647370,1213101,1,1332,PEN,,,01,F001,56149,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,424.80,0.00,140100&20240100&64737&M64737,1,
20240100,65321,M653210,1213101,1,1308,PEN,,,01,F001,56326,09/01/2024,08/02/2024,09/01/2024,ENERO 2024,Factura de venta,4984.32,0.00,140100&20240100&65321&M65321,1,
20240100,65978,M659780,1213101,1,1332,PEN,,,01,F001,56150,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,118.00,0.00,140100&20240100&65978&M65978,1,
20240100,65979,M659790,1213101,1,1332,PEN,,,01,F001,56151,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,53.10,0.00,140100&20240100&65979&M65979,1,
20240100,65981,M659810,1213101,1,1332,PEN,,,01,F001,56152,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,53.10,0.00,140100&20240100&65981&M65981,1,
20240100,65982,M659820,1213101,1,1332,PEN,,,01,F001,56153,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,53.10,0.00,140100&20240100&65982&M65982,1,
20240100,65984,M659840,1213101,1,1332,PEN,,,01,F001,56154,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,53.10,0.00,140100&20240100&65984&M65984,1,
20240100,66091,M660910,1213101,1,1332,PEN,,,01,F001,56155,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,106.20,0.00,140100&20240100&66091&M66091,1,
20240100,66092,M660920,1213101,1,1332,PEN,,,01,F001,56156,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,690.30,0.00,140100&20240100&66092&M66092,1,
20240100,66300,M663000,1213101,1,1330,PEN,,,01,F001,56138,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,5232.37,0.00,140100&20240100&66300&M66300,1,
20240100,66403,M664030,1213101,1,1330,PEN,,,01,F001,56157,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1009.03,0.00,140100&20240100&66403&M66403,1,
20240100,66404,M664040,1213101,1,1330,PEN,,,01,F001,56158,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,424.80,0.00,140100&20240100&66404&M66404,1,
20240100,66506,M665060,1213101,1,1330,PEN,,,01,F001,56159,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,212.40,0.00,140100&20240100&66506&M66506,1,
20240100,66507,M665070,1213101,1,1330,PEN,,,01,F001,56160,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,448.40,0.00,140100&20240100&66507&M66507,1,
20240100,66508,M665080,1213101,1,1330,PEN,,,01,F001,56139,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,4813.06,0.00,140100&20240100&66508&M66508,1,
20240100,66509,M665090,1213101,1,1330,PEN,,,01,F001,56161,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1059.17,0.00,140100&20240100&66509&M66509,1,
20240100,66510,M665100,1213101,1,1330,PEN,,,01,F001,56162,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,3894.00,0.00,140100&20240100&66510&M66510,1,
20240100,66511,M665110,1213101,1,1330,PEN,,,01,F001,56163,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,2119.99,0.00,140100&20240100&66511&M66511,1,
20240100,66612,M666120,1213101,1,1330,PEN,,,01,F001,56164,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1059.17,0.00,140100&20240100&66612&M66612,1,
20240100,66613,M666130,1213101,1,1330,PEN,,,01,F001,56165,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,371.70,0.00,140100&20240100&66613&M66613,1,
20240100,66614,M666140,1213101,1,1331,PEN,,,01,F001,56140,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,25604.57,0.00,140100&20240100&66614&M66614,1,
20240100,66616,M666160,1213101,1,1331,PEN,,,01,F001,56141,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1110.14,0.00,140100&20240100&66616&M66616,1,
20240100,66617,M666170,1213101,1,1331,PEN,,,01,F001,56142,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1302.72,0.00,140100&20240100&66617&M66617,1,
20240100,66618,M666180,1213101,1,1331,PEN,,,01,F001,56143,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,1030.85,0.00,140100&20240100&66618&M66618,1,
20240100,66619,M666190,1213101,1,1331,PEN,,,01,F001,56144,05/01/2024,04/02/2024,05/01/2024,Factura de venta,Factura de venta,795.79,0.00,140100&20240100&66619&M66619,1,
20240100,66797,M667970,1213101,1,1331,PEN,,,01,F001,56168,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,3945.38,0.00,140100&20240100&66797&M66797,1,
20240100,66817,M668170,1213101,1,1331,PEN,,,01,F001,56169,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,13119.98,0.00,140100&20240100&66817&M66817,1,
20240100,66921,M669210,1213101,1,1331,PEN,,,01,F001,56170,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,542.80,0.00,140100&20240100&66921&M66921,1,
20240100,66928,M669280,1213101,1,1331,PEN,,,01,F001,56171,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,3938.48,0.00,140100&20240100&66928&M66928,1,
20240100,66930,M669300,1213101,1,1331,PEN,,,01,F001,56172,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,781.63,0.00,140100&20240100&66930&M66930,1,
20240100,67032,M670320,1213101,1,1331,PEN,,,01,F001,56173,08/01/2024,07/02/2024,08/01/2024,Factura de venta,Factura de venta,2226.03,0.00,140100&20240100&67032&M67032,1,
20240100,67252,M672520,1213101,1,1356,PEN,,,01,F001,56194,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,26863.99,0.00,140100&20240100&67252&M67252,1,
20240100,67254,M672540,1213101,1,1359,PEN,,,01,F001,56174,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,361727.88,0.00,140100&20240100&67254&M67254,1,
20240100,67258,M672580,1213101,1,1359,PEN,,,01,F001,56175,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,359265.98,0.00,140100&20240100&67258&M67258,1,
20240100,67260,M672600,1213101,1,1359,PEN,,,01,F001,56176,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,120250.34,0.00,140100&20240100&67260&M67260,1,
20240100,67261,M672610,1213101,1,1359,PEN,,,01,F001,56177,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,80704.50,0.00,140100&20240100&67261&M67261,1,
20240100,67362,M673620,1213101,1,1356,PEN,,,01,F001,56195,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,17993.47,0.00,140100&20240100&67362&M67362,1,
20240100,67363,M673630,1213101,1,1359,PEN,,,01,F001,56178,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,480739.43,0.00,140100&20240100&67363&M67363,1,
20240100,67364,M673640,1213101,1,1359,PEN,,,01,F001,56179,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,172056.27,0.00,140100&20240100&67364&M67364,1,
20240100,67365,M673650,1213101,1,1356,PEN,,,01,F001,56197,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,15382.07,0.00,140100&20240100&67365&M67365,1,
20240100,67366,M673660,1213101,1,1359,PEN,,,01,F001,56180,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,18900.00,0.00,140100&20240100&67366&M67366,1,
20240100,67367,M673670,1213101,1,1359,PEN,,,01,F001,56181,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,18900.00,0.00,140100&20240100&67367&M67367,1,
20240100,67369,M673690,1213101,1,1356,PEN,,,01,F001,56198,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,17910.59,0.00,140100&20240100&67369&M67369,1,
20240100,67371,M673710,1213101,1,1359,PEN,,,01,F001,56182,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,18900.00,0.00,140100&20240100&67371&M67371,1,
20240100,67372,M673720,1213101,1,1359,PEN,,,01,F001,56183,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,325361.90,0.00,140100&20240100&67372&M67372,1,
20240100,67473,M674730,1213101,1,1356,PEN,,,01,F001,56199,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,12521.95,0.00,140100&20240100&67473&M67473,1,
20240100,67474,M674740,1213101,1,1359,PEN,,,01,F001,56184,08/01/2024,23/01/2024,08/01/2024,Factura de venta,Factura de venta,18900.00,0.00,140100&20240100&67474&M67474,1,
